기관코드,전체기관명,최하위기관명,차수,서열,소속기관차수,차상위기관코드,최상위기관코드,대표기관코드,유형분류_대,유형분류_중,유형분류_소,우편번호,행정동코드,소재지코드,나머지주소,지번,전화번호,팩스번호,생성일자,폐지일자,변경일자,존폐여부,이전기관코드
1490166,노동부 지방노동위원회 경기도 사무국 조정과,조정과,5.0,,0.0,1490165,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490167,노동부 지방노동위원회 경기도 사무국 심판과,심판과,5.0,,0.0,1490165,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490168,노동부 경기지방노동위원회,경기지방노동위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,4111111800,,000800021,031-258 - 8305,031-252-3023,20000101,20100705.0,20100727.0,1,
1490169,노동부 경기지방노동위원회 사무국,사무국,3.0,1.0,0.0,1490168,1490000,1490000,1.0,4.0,05,,,4111111800,,000800021,0331-258-8300,0331-252-3023,,20100705.0,20100727.0,1,
1490170,노동부 경기지방노동위원회 사무국 조정과,조정과,4.0,1.0,0.0,1490169,1490000,1490000,1.0,4.0,07,,,4111111800,,000800021,0331-258-8302,0331-252-3023,,20100705.0,20100727.0,1,
1490171,노동부 경기지방노동위원회 사무국 심판과,심판과,4.0,1.0,0.0,1490169,1490000,1490000,1.0,4.0,07,,,4111111800,,000800021,0331-258-8303,0331-252-3023,,20100705.0,20100727.0,1,
1490172,노동부 지방노동위원회 강원도,강원도,3.0,,0.0,9936441,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490173,노동부 지방노동위원회 강원도 사무국,사무국,4.0,,0.0,1490172,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490174,노동부 강원지방노동위원회,강원지방노동위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,4211011200,YMCA빌딩4층,005130003,0361-254-2074,0361-256-0362,20000101,20100705.0,20100727.0,1,
1490175,노동부 강원지방노동위원회 사무국,사무국,3.0,1.0,0.0,1490174,1490000,1490000,1.0,4.0,05,,,4211012100,,005130003,0361-254-2074,0361-256-0362,,20100705.0,20100727.0,1,
1490176,노동부 지방노동위원회 충청북도,충청북도,3.0,,0.0,9936441,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490177,노동부 지방노동위원회 충청북도 사무국,사무국,4.0,,0.0,1490176,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490178,노동부 충북지방노동위원회,충북지방노동위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,4311110700,,000690004,0431-255-6994,0431-252-0051,20000101,20100705.0,20100727.0,1,
1490179,노동부 충북지방노동위원회 사무국,사무국,3.0,1.0,0.0,1490178,1490000,1490000,1.0,4.0,05,,,4311110700,,000690004,0431-255-6994,0431-252-0051,,20100705.0,20100727.0,1,
1490180,노동부 지방노동위원회 충청남도,충청남도,3.0,,0.0,9936441,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490181,노동부 지방노동위원회 충청남도 사무국,사무국,4.0,,0.0,1490180,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490182,노동부 지방노동위원회 충청남도 사무국 조정과,조정과,5.0,,0.0,1490181,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490183,노동부 지방노동위원회 충청남도 사무국 심판과,심판과,5.0,,0.0,1490181,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490184,노동부 충남지방노동위원회,충남지방노동위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,3017011200,,013030000,042-483-3180,042-483-3184,20000101,20100705.0,20100727.0,1,
1490185,노동부 충남지방노동위원회 사무국,사무국,3.0,1.0,0.0,1490184,1490000,1490000,1.0,4.0,05,,,3017011200,,013030000,042-483-3181,042-483-3184,,20100705.0,20100727.0,1,
1490186,노동부 충남지방노동위원회 사무국 조정과,조정과,4.0,1.0,0.0,1490185,1490000,1490000,1.0,4.0,07,,,3017011200,,013030000,042-483-3182,042-483-3184,,20100705.0,20100727.0,1,
1490187,노동부 충남지방노동위원회 사무국 심판과,심판과,4.0,1.0,0.0,1490185,1490000,1490000,1.0,4.0,07,,,3017011200,,013030000,042-483-3183,042-483-3184,,20100705.0,20100727.0,1,
1490188,노동부 지방노동위원회 전라북도,전라북도,3.0,,0.0,9936441,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490189,노동부 지방노동위원회 전라북도 사무국,사무국,4.0,,0.0,1490188,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490190,노동부 전북지방노동위원회,전북지방노동위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,4511110500,,001040032,0652-246-1502,0652-246-1504,20000101,20100705.0,20100727.0,1,
1490191,노동부 전북지방노동위원회 사무국,사무국,3.0,1.0,0.0,1490190,1490000,1490000,1.0,4.0,05,,,4511110500,,001040032,0652-246-1502,0652-246-1504,,20100705.0,20100727.0,1,
1490192,노동부 지방노동위원회 전라남도,전라남도,3.0,,0.0,9936441,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490193,노동부 지방노동위원회 전라남도 사무국,사무국,4.0,,0.0,1490192,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490194,노동부 전남지방노동위원회,전남지방노동위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,2917010500,,000010003,062-526-4271,062-526-4273,20000101,20100705.0,20100727.0,1,
1490195,노동부 전남지방노동위원회 사무국,사무국,3.0,1.0,0.0,1490194,1490000,1490000,1.0,4.0,05,,,2917010500,,000010003,062-526-4272,062-526-4273,,20100705.0,20100727.0,1,
1490196,노동부 전남지방노동위원회 사무국 조정과,조정과,4.0,1.0,0.0,1490195,1490000,1490000,1.0,4.0,07,,,2917010500,,000010003,062-522-4242,062-526-4273,,20100705.0,20100727.0,1,
1490197,노동부 전남지방노동위원회 사무국 심판과,심판과,4.0,1.0,0.0,1490195,1490000,1490000,1.0,4.0,07,,,2917010500,,000010003,062-522-4242,062-526-4273,,20100705.0,20100727.0,1,
1490198,노동부 지방노동위원회 경상북도,경상북도,3.0,,0.0,9936441,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490199,노동부 지방노동위원회 경상북도 사무국,사무국,4.0,,0.0,1490198,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490200,노동부 지방노동위원회 경상북도 사무국 조정과,조정과,5.0,,0.0,1490199,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490201,노동부 지방노동위원회 경상북도 사무국 심판과,심판과,5.0,,0.0,1490199,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490202,노동부 경북지방노동위원회,경북지방노동위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,2714010200,태양빌딩5층,003000012,053-752-9701,,20000101,20100705.0,20100727.0,1,
1490203,노동부 경북지방노동위원회 사무국,사무국,3.0,1.0,0.0,1490202,1490000,1490000,1.0,4.0,05,,,2714010200,,003000012,053-752-9791,053-752-2314,,20100705.0,20100727.0,1,
1490204,노동부 경북지방노동위원회 사무국 조정과,조정과,4.0,1.0,0.0,1490203,1490000,1490000,1.0,4.0,07,,,2714010200,,003000012,053-752-8247,053-752-2314,,20100705.0,20100727.0,1,
1490205,노동부 경북지방노동위원회 사무국 심판과,심판과,4.0,1.0,0.0,1490203,1490000,1490000,1.0,4.0,07,,,2714010200,,003000012,053-752-8248,053-752-2314,,20100705.0,20100727.0,1,
1490206,노동부 지방노동위원회 경상남도,경상남도,3.0,,0.0,9936441,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490207,노동부 지방노동위원회 경상남도 사무국,사무국,4.0,,0.0,1490206,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490208,노동부 지방노동위원회 경상남도 사무국 조정과,조정과,5.0,,0.0,1490207,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490209,노동부 지방노동위원회 경상남도 사무국 심판과,심판과,5.0,,0.0,1490207,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490210,노동부 경남지방노동위원회,경남지방노동위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,4811015300,,000730006,051-62-5081,051-81-9069,20000101,20100705.0,20100727.0,1,
1490211,노동부 경남지방노동위원회 사무국,사무국,3.0,1.0,0.0,1490210,1490000,1490000,1.0,4.0,05,,,4811015300,,000730006,0551-283-6779,0551-281-9069,,20100705.0,20100727.0,1,
1490212,노동부 경남지방노동위원회 사무국 조정과,조정과,4.0,1.0,0.0,1490211,1490000,1490000,1.0,4.0,07,,,4811015300,,000730006,0551-266-1744,0551-281-9069,,20100705.0,20100727.0,1,
1490213,노동부 경남지방노동위원회 사무국 심판과,심판과,4.0,1.0,0.0,1490211,1490000,1490000,1.0,4.0,07,,,4811015300,,000730006,0551-266-1744,0551-281-9069,,20100705.0,20100727.0,1,
1490214,노동부 지방노동위원회 제주도,제주도,3.0,,0.0,9936441,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490215,노동부 지방노동위원회 제주도 사무국,사무국,4.0,,0.0,1490214,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490216,노동부 제주지방노동위원회,제주지방노동위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,4911010400,(재)제주도중소기업종합지원센터4층,003900000,064-702-4044,064-702-4046,20000101,20100705.0,20100727.0,1,
1490217,노동부 제주지방노동위원회 사무국,사무국,3.0,1.0,0.0,1490216,1490000,1490000,1.0,4.0,05,,,4911010400,(재)제주도중소기업종합지원센터4층,003900000,064-702-4044,064-702-4046,20000101,20100705.0,20100727.0,1,
1490218,노동부 최저임금심의위원회,최저임금심의위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,1168010800,,000000000,,,,20001230.0,20010113.0,1,
1490219,노동부 최저임금심의위원회 사무국,사무국,3.0,1.0,0.0,1490218,1490000,1490000,1.0,4.0,05,,,1168010800,,000710000,541-1492,541-1496,,20001230.0,20010113.0,1,
1490220,노동부 산업재해보상보험심사위원회,산업재해보상보험심사위원회,2.0,3.0,1.0,1490000,1490000,1490000,1.0,6.0,01,,,1165010700,,000510007,595-9798,595-9799,20000101,20100705.0,20100727.0,1,
1490221,노동부 산업재해보상보험심사위원회 사무국,사무국,3.0,1.0,0.0,1490220,1490000,1490000,1.0,4.0,05,,,1165010700,,000510007,595-9798,595-9799,,20100705.0,20100727.0,1,
1490222,노동부 노사관계개혁위원회,노사관계개혁위원회,2.0,,0.0,1490000,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490223,노동부 노사관계개혁위원회 사무국,사무국,3.0,,0.0,1490222,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490224,노동부 노사관계개혁위원회 사무국 관리과,관리과,4.0,,0.0,1490223,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490225,노동부 노사관계개혁위원회 사무국 운영과,운영과,4.0,,0.0,1490223,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490226,노동부 노사관계개혁위원회 사무국 기획과,기획과,4.0,,0.0,1490223,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490227,노동부 노사정위원회,노사정위원회,2.0,,0.0,1490000,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490228,노동부 노사정위원회 사무국,사무국,3.0,,0.0,1490227,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490229,노동부 노사정위원회 사무국 관리과,관리과,4.0,,0.0,1490228,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490230,노동부 노사정위원회 사무국 기획과,기획과,4.0,,0.0,1490228,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490231,노동부 노사정위원회 사무국 운영과,운영과,4.0,,0.0,1490228,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490232,노동부 노사정위원회 사무국 대외협력과,대외협력과,4.0,,0.0,1490228,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490233,노동부 서울지방노동청,서울지방노동청,2.0,3.0,1.0,1490000,1490000,1490000,1.0,8.0,05,,,1165010100,,010220010,584-0009,525-1675,20000101,20100705.0,20100727.0,1,
1490234,노동부 서울지방노동청 관리과,관리과,3.0,2.0,0.0,1490233,1490000,1490000,1.0,4.0,07,,,1165010100,,010220010,598-0560,3471-8768,20000101,20100705.0,20100727.0,1,
1490235,노동부 서울지방노동청 근로감독과,근로감독과,3.0,2.0,0.0,1490233,1490000,1490000,1.0,4.0,07,,,1165010100,,010220010,598-2451,598-2768,,20060303.0,20060228.0,1,
1490236,노동부 서울지방노동청 산업안전과,산업안전과,3.0,2.0,0.0,1490233,1490000,1490000,1.0,4.0,07,,,1165010100,,010220010,525-1674,598-4949,20000101,20100705.0,20100727.0,1,
1490237,노동부 서울지방노동청 근로여성과,근로여성과,3.0,2.0,0.0,1490233,1490000,1490000,1.0,4.0,07,,,1165010100,,010220010,598-2764,598-1645,,20020527.0,20020530.0,1,
1490238,노동부 서울지방노동청 보상과,보상과,3.0,,0.0,1490233,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490239,노동부 서울지방노동청 직업안정과,직업안정과,3.0,,0.0,1490233,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490240,노동부 서울지방노동청 고용안정1과,고용안정1과,3.0,,0.0,1490233,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490241,노동부 서울지방노동청 고용안정2과,고용안정2과,3.0,,0.0,1490233,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490242,노동부 서울지방노동청 강남고용안정센터,강남고용안정센터,3.0,2.0,0.0,1490233,1490000,1490000,1.0,4.0,11,,,1168010100,,007080003,558-9101,558-9090,,20000417.0,,1,
1490243,노동부 서울지방노동청 서초고용안정센터,서초고용안정센터,3.0,2.0,0.0,1490233,1490000,1490000,1.0,4.0,11,,,1165010800,,016030008,523-3622,525-1676,,20000417.0,,1,
1490244,노동부 서울지방노동청 사당고용안정센터,사당고용안정센터,3.0,2.0,0.0,1490233,1490000,1490000,1.0,4.0,11,,,1159010700,,010080022,523-2802,3471-1796,,20000417.0,,1,
1490245,노동부 서울지방노동청 고용보험심사관,고용보험심사관,3.0,,0.0,1490233,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490246,노동부 서울지방노동청 고용보험과,고용보험과,3.0,,0.0,1490233,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490247,노동부 서울지방노동청 노사협력과,노사협력과,3.0,,0.0,1490233,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490248,노동부 서울지방노동청 서울중부산업안전팀,서울중부산업안전팀,3.0,,0.0,1490233,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490249,노동부 서울지방노동청 서울남부산업안전팀,서울남부산업안전팀,3.0,,0.0,1490233,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490250,노동부 서울지방노동청 서울중부지방노동사무소,서울중부지방노동사무소,3.0,2.0,2.0,1490233,1490000,1490000,1.0,8.0,05,,,1114016300,,000130001,2231-0009,2254-0556,,20000417.0,20000705.0,1,
1490251,노동부 서울지방노동청 서울중부지방노동사무소 관리과,관리과,4.0,1.0,0.0,1490250,1490000,1490000,1.0,4.0,07,,,1114016300,,000130001,2254-4294,2254-0556,,20000417.0,,1,
1490252,노동부 서울지방노동청 서울중부지방노동사무소 근로감독과,근로감독과,4.0,2.0,0.0,1490250,1490000,1490000,1.0,4.0,07,,,1114016300,,000130001,2254-2813,2254-0557,,20000417.0,,1,
1490253,노동부 서울지방노동청 서울중부지방노동사무소 산업안전과,산업안전과,4.0,3.0,0.0,1490250,1490000,1490000,1.0,4.0,07,,,1114016300,,000130001,2254-2981,2234-0048,,20000417.0,,1,
1490254,노동부 서울지방노동청 서울중부지방노동사무소 고용안정1과,고용안정1과,4.0,,0.0,1490250,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490255,노동부 서울지방노동청 서울중부지방노동사무소 고용안정2과,고용안정2과,4.0,,0.0,1490250,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490256,노동부 서울지방노동청 서울중부지방노동사무소 서울중부고용안정센터,서울중부고용안정센터,4.0,4.0,0.0,1490250,1490000,1490000,1.0,4.0,11,,,1114016300,,000130001,2254-2341,2234-8581,,20000417.0,,1,
1490257,노동부 서울지방노동청 서울중부지방노동사무소 종로고용안정센터,종로고용안정센터,4.0,5.0,0.0,1490250,1490000,1490000,1.0,4.0,11,,,1111012400,,000510008,732-1630,730-8219,,20000417.0,,1,
1490258,노동부 서울지방노동청 서울중부지방노동사무소 직업안정과,직업안정과,4.0,,0.0,1490250,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490259,노동부 서울지방노동청 서울중부지방노동사무소 고용보험과,고용보험과,4.0,,0.0,1490250,1490000,1490000,,,,,,,,,,,,20110412.0,,1,
1490260,노동부 서울지방노동청 서울동부지방노동사무소,서울동부지방노동사무소,3.0,2.0,2.0,1490233,1490000,1490000,1.0,8.0,05,,,1171010100,,001810002,403-0009,416-0312,,20060302.0,20060227.0,1,
1490261,노동부 서울지방노동청 서울동부지방노동사무소 관리과,관리과,4.0,1.0,0.0,1490260,1490000,1490000,1.0,4.0,07,,,1171010100,,001810002,418-2811,416-0312,,20060302.0,20060227.0,1,
1490262,노동부 서울지방노동청 서울동부지방노동사무소 근로감독과,근로감독과,4.0,2.0,0.0,1490260,1490000,1490000,1.0,4.0,07,,,1171010100,,001810002,417-9592,416-0312,,20060302.0,20060227.0,1,
1490263,노동부 서울지방노동청 서울동부지방노동사무소 산업안전과,산업안전과,4.0,3.0,0.0,1490260,1490000,1490000,1.0,4.0,07,,,1171010100,,001810002,418-2812,416-0312,,20060302.0,20060227.0,1,
1490264,노동부 서울지방노동청 서울동부지방노동사무소 보상과,보상과,4.0,,0.0,1490260,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490265,노동부 서울지방노동청 서울동부지방노동사무소 직업안정과,직업안정과,4.0,,0.0,1490260,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490266,노동부 서울지방노동청 서울동부지방노동사무소 고용안정1과,고용안정1과,4.0,,0.0,1490260,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490267,노동부 서울지방노동청 서울동부지방노동사무소 고용안정2과,고용안정2과,4.0,,0.0,1490260,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490268,노동부 서울지방노동청 서울동부지방노동사무소 송파고용안정센터,송파고용안정센터,4.0,5.0,0.0,1490260,1490000,1490000,1.0,4.0,11,,,1171010100,,001810002,2202-8914,412-9328,20000417,20100705.0,20100727.0,1,
1490269,노동부 서울지방노동청 서울동부지방노동사무소 구의고용안정센터,구의고용안정센터,4.0,,0.0,1490260,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490270,노동부 서울지방노동청 서울동부지방노동사무소 강동고용안정센터,강동고용안정센터,4.0,5.0,3.0,1490260,1490000,1490000,1.0,8.0,05,,,1174010900,,000440001,478-1919,474-8219,,20060302.0,20060227.0,1,
1490271,노동부 서울지방노동청 서울동부지방노동사무소 성동고용안정센터,성동고용안정센터,4.0,5.0,3.0,1490260,1490000,1490000,1.0,8.0,05,,,1120011400,,006560766,466-9280,3409-2082,,20060302.0,20060227.0,1,
1490272,노동부 서울지방노동청 서울동부지방노동사무소 고용보험과,고용보험과,4.0,,0.0,1490260,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
1490273,노동부 서울지방노동청 서울서부지방노동사무소,서울서부지방노동사무소,3.0,2.0,2.0,1490233,1490000,1490000,1.0,8.0,05,,,1144010900,,001560001,713-0009,701-1315,,20060302.0,20060227.0,1,
1490274,노동부 서울지방노동청 서울서부지방노동사무소 관리과,관리과,4.0,1.0,0.0,1490273,1490000,1490000,1.0,4.0,07,,,1144010900,,001560001,701-1312,701-1315,,20060302.0,20060227.0,1,
1490275,노동부 서울지방노동청 서울서부지방노동사무소 근로감독과,근로감독과,4.0,2.0,0.0,1490273,1490000,1490000,1.0,4.0,07,,,1144010900,,001560001,701-1316,701-1315,,20060302.0,20060227.0,1,
1490276,노동부 서울지방노동청 서울서부지방노동사무소 산업안전과,산업안전과,4.0,3.0,0.0,1490273,1490000,1490000,1.0,4.0,07,,,1144010900,,001560001,701-3461,701-1315,,20060302.0,20060227.0,1,
1490277,노동부 서울지방노동청 서울서부지방노동사무소 보상과,보상과,4.0,,0.0,1490273,1490000,1490000,,,,,,,,,,,,20060302.0,20060227.0,1,
